780,242,144,33,10527,2022-10-27
781,243,34,49,12740,2022-10-27
782,243,57,14,6118,2022-10-27
783,244,123,25,11525,2022-10-27
784,244,155,20,2480,2022-10-27
785,245,3,20,6700,2022-10-27
786,245,157,21,2121,2022-10-27
787,246,58,28,12992,2022-10-27
788,246,106,10,3870,2022-10-27
789,246,29,49,13083,2022-10-27
790,246,110,30,10140,2022-10-27
791,246,166,30,7830,2022-10-27
792,247,85,39,9789,2022-10-27
793,247,208,28,13412,2022-10-27
794,248,182,18,5760,2022-10-27
795,248,150,48,8352,2022-10-27
796,248,219,34,5202,2022-10-27
797,248,42,46,19826,2022-10-27
798,248,60,28,4620,2022-10-27
799,249,174,26,8164,2022-10-27
800,249,220,18,6876,2022-10-27
801,250,40,10,2760,2022-10-27
802,250,107,28,6692,2022-10-27
803,250,53,32,10464,2022-10-27
804,250,155,49,6076,2022-10-27
805,251,97,16,6160,2022-10-27
806,251,167,40,12680,2022-10-27
807,252,65,37,8103,2022-10-27
808,252,134,14,6748,2022-10-27
809,253,187,28,5740,2022-10-27
810,253,142,37,12802,2022-10-27
811,253,101,44,5280,2022-10-27
812,253,204,45,17460,2022-10-27
813,253,11,21,3948,2022-10-27
814,254,139,10,3050,2022-10-27
815,254,191,33,11517,2022-10-27
816,254,129,13,3068,2022-10-27
817,255,36,27,6831,2022-10-27
818,255,116,31,12214,2022-10-27
819,255,1,40,11880,2022-10-27
820,256,136,47,11750,2022-10-27
821,256,163,39,15171,2022-10-27
822,256,107,49,11711,2022-10-27
823,257,4,30,11400,2022-10-27
824,257,68,12,2652,2022-10-27
825,258,84,11,4202,2022-10-27
826,258,38,44,7744,2022-10-27
827,258,38,30,5280,2022-10-27
828,258,173,18,7290,2022-10-27
829,258,12,21,5649,2022-10-27
830,258,192,26,4732,2022-10-27
831,259,91,23,5773,2022-10-27
832,260,43,41,18368,2022-10-27
833,260,74,16,5344,2022-10-27
834,261,19,16,2288,2022-10-27
835,261,210,47,13771,2022-10-27
836,262,168,11,1771,2022-10-27
837,262,64,30,9690,2022-10-27
838,262,172,10,4680,2022-10-27
839,262,152,26,9724,2022-10-27
840,262,5,16,4864,2022-10-27
841,263,9,16,7552,2022-10-27
842,263,62,47,10951,2022-10-27
843,264,111,28,4228,2022-10-27
844,264,101,46,5520,2022-10-27
845,264,123,21,9681,2022-10-27
846,265,104,18,8640,2022-10-27
847,265,177,21,10374,2022-10-27
848,266,68,47,10387,2022-10-27
849,266,65,17,3723,2022-10-27
850,266,56,36,6012,2022-10-27
851,266,209,12,3864,2022-10-27
852,267,205,16,2592,2022-10-27
853,267,112,27,10881,2022-10-27
854,267,69,46,21712,2022-10-27
855,268,210,11,3223,2022-10-27
856,268,9,11,5192,2022-10-27
857,268,194,40,12080,2022-10-27
858,268,212,11,4334,2022-10-27
859,268,129,35,8260,2022-10-27
860,268,213,31,13826,2022-10-27
861,269,51,19,4484,2022-10-27
862,269,178,45,17280,2022-10-27
863,269,29,35,9345,2022-10-27
864,270,7,20,5860,2022-10-27
865,270,41,47,11186,2022-10-27
866,270,140,13,5824,2022-10-27
867,271,159,10,3590,2022-10-27
868,271,107,24,5736,2022-10-27
869,271,78,49,16170,2022-10-27
870,272,13,13,2223,2022-10-27
871,272,30,22,8844,2022-10-27
872,272,90,49,4949,2022-10-27
873,272,50,24,3192,2022-10-27
874,273,59,16,6816,2022-10-27
875,273,73,12,2952,2022-10-27
876,274,181,29,11745,2022-10-27
877,274,97,34,13090,2022-10-27
878,275,77,37,10656,2022-10-27
879,275,141,32,14048,2022-10-27
880,275,136,39,9750,2022-10-27
881,275,118,24,6576,2022-10-27
882,276,9,28,13216,2022-10-27
883,277,52,24,10104,2022-10-27
884,278,73,20,4920,2022-10-27
885,278,197,25,4600,2022-10-27
886,278,117,33,5577,2022-10-27
887,278,134,41,19762,2022-10-27
888,279,26,33,6765,2022-10-27
889,279,59,43,18318,2022-10-27
890,280,163,31,12059,2022-10-27
891,280,141,11,4829,2022-10-27
892,281,31,29,12963,2022-10-27
893,281,145,19,4180,2022-10-27
894,281,146,30,10770,2022-10-27
895,281,103,13,5551,2022-10-27
896,281,108,27,10098,2022-10-27
897,282,131,38,13604,2022-10-27
898,282,58,21,9744,2022-10-27
899,282,149,43,9976,2022-10-27
900,282,6,26,6708,2022-10-27
901,283,6,16,4128,2022-10-27
902,283,17,10,2730,2022-10-27
903,283,91,28,7028,2022-10-27
904,283,213,13,5798,2022-10-27
905,283,145,47,10340,2022-10-27
906,284,7,30,8790,2022-10-27
907,285,133,28,4508,2022-10-27
908,285,60,34,5610,2022-10-27
909,285,144,18,5742,2022-10-27
910,285,196,46,15088,2022-10-27
911,286,69,15,7080,2022-10-27
912,286,190,46,16606,2022-10-27
913,286,138,10,1840,2022-10-27
914,286,33,43,19737,2022-10-27
915,286,81,13,2132,2022-10-27
916,286,146,19,6821,2022-10-27
917,287,190,33,11913,2022-10-27
918,287,107,38,9082,2022-10-27
919,288,60,13,2145,2022-10-27
920,288,194,22,6644,2022-10-27
921,288,43,49,21952,2022-10-27
922,288,99,35,16135,2022-10-27
923,289,208,10,4790,2022-10-27
924,289,42,23,9913,2022-10-27
925,289,213,46,20516,2022-10-27
926,289,51,28,6608,2022-10-27
927,289,173,20,8100,2022-10-27
928,289,200,40,7080,2022-10-27
929,290,85,24,6024,2022-10-27
930,290,50,21,2793,2022-10-27
931,290,184,15,4665,2022-10-27
932,290,143,32,5248,2022-10-27
933,290,115,38,15770,2022-10-27
934,290,50,19,2527,2022-10-27
935,291,89,49,8036,2022-10-27
936,291,48,15,6345,2022-10-27
937,292,28,22,8690,2022-10-27
938,292,199,19,9025,2022-10-27
939,292,190,19,6859,2022-10-27
940,292,42,39,16809,2022-10-27
941,293,212,21,8274,2022-10-27
942,293,102,18,5508,2022-10-27
943,293,143,35,5740,2022-10-27
944,293,191,21,7329,2022-10-27
945,294,151,41,13612,2022-10-27
946,294,181,30,12150,2022-10-27
947,294,209,45,14490,2022-10-27
948,295,76,18,6588,2022-10-27
949,295,88,48,5856,2022-10-27
950,295,67,44,19140,2022-10-27
951,295,195,41,7052,2022-10-27
952,295,208,33,15807,2022-10-27
953,296,139,33,10065,2022-10-27
954,297,160,19,8949,2022-10-27
955,297,165,38,15694,2022-10-27
956,297,200,35,6195,2022-10-27
957,297,125,21,3360,2022-10-27
958,297,107,12,2868,2022-10-27
959,298,122,44,8448,2022-10-27
960,298,75,19,8702,2022-10-27
961,299,111,38,5738,2022-10-27
962,299,85,43,10793,2022-10-27
963,300,1,33,9801,2022-10-27
964,300,219,15,2295,2022-10-27
965,300,20,48,15072,2022-10-27
966,301,163,35,13615,2022-10-27
967,301,55,16,7568,2022-10-27
968,301,24,22,2772,2022-10-27
969,301,20,11,3454,2022-10-27
970,302,131,25,8950,2022-10-27
971,302,217,47,20821,2022-10-27
972,302,51,47,11092,2022-10-27
973,303,108,28,10472,2022-10-27
974,303,26,26,5330,2022-10-27
975,303,65,39,8541,2022-10-27
976,304,10,12,3852,2022-10-27
977,304,155,23,2852,2022-10-27
978,304,182,13,4160,2022-10-27
979,304,188,41,5330,2022-10-27
980,304,179,13,3562,2022-10-27
981,305,183,29,12093,2022-10-27
982,305,96,10,3860,2022-10-27
983,306,97,21,8085,2022-10-27
984,306,140,15,6720,2022-10-27
985,306,54,24,7848,2022-10-27
986,306,49,22,2574,2022-10-27
987,306,37,39,6552,2022-10-27
988,307,101,16,1920,2022-10-27
989,307,186,12,2196,2022-10-27
990,307,112,24,9672,2022-10-27
991,307,203,36,5832,2022-10-27
992,307,151,15,4980,2022-10-27
993,307,134,22,10604,2022-10-27
994,308,8,49,19698,2022-10-27
995,308,46,10,2290,2022-10-27
996,308,17,44,12012,2022-10-27
997,309,91,12,3012,2022-10-27
998,309,38,35,6160,2022-10-27
999,309,193,29,11716,2022-10-27
1000,310,78,10,3300,2022-10-27
1001,310,11,17,3196,2022-10-27
1002,310,191,22,7678,2022-10-27
1003,310,64,25,8075,2022-10-27
1004,311,119,39,19149,2022-10-27
1005,312,99,38,17518,2022-10-27
1006,312,136,30,7500,2022-10-27
1007,312,110,22,7436,2022-10-27
1008,313,182,25,8000,2022-10-27
1009,314,128,23,5405,2022-10-27
1010,314,34,24,6240,2022-10-27
1011,315,111,13,1963,2022-10-27
1012,316,18,23,4485,2022-10-27
1013,317,86,45,15210,2022-10-27
1014,317,125,46,7360,2022-10-27
1015,318,21,26,5018,2022-10-27
1016,318,124,28,8204,2022-10-27
1017,318,150,15,2610,2022-10-27
1018,318,62,28,6524,2022-10-27
1019,319,154,32,14784,2022-10-27
1020,319,159,45,16155,2022-10-27
1021,319,178,30,11520,2022-10-27
1022,319,183,46,19182,2022-10-27
1023,319,5,40,12160,2022-10-27
1024,319,20,42,13188,2022-10-27
1025,320,50,43,5719,2022-10-27
1026,320,192,45,8190,2022-10-27
1027,320,68,45,9945,2022-10-27
1028,320,11,29,5452,2022-10-27
1029,321,168,34,5474,2022-10-27
1030,321,141,47,20633,2022-10-27
1031,321,101,27,3240,2022-10-27
1032,321,182,16,5120,2022-10-27
1033,321,55,25,11825,2022-10-27
1034,322,124,26,7618,2022-10-27
1035,322,160,12,5652,2022-10-27
1036,323,108,43,16082,2022-10-27
1037,323,140,40,17920,2022-10-27
1038,323,121,40,14320,2022-10-27
1039,323,80,40,9560,2022-10-27
1040,323,96,20,7720,2022-10-27
1041,323,188,14,1820,2022-10-27
1042,324,11,41,7708,2022-10-27
1043,325,122,48,9216,2022-10-27
1044,325,199,13,6175,2022-10-27
1045,325,26,47,9635,2022-10-27
1046,325,94,48,17280,2022-10-27
1047,325,141,41,17999,2022-10-27
1048,326,166,39,10179,2022-10-27
1049,326,1,18,5346,2022-10-27
1050,326,213,36,16056,2022-10-27
1051,326,161,25,10700,2022-10-27
1052,327,16,42,13482,2022-10-27
1053,327,164,16,3184,2022-10-27
1054,328,80,17,4063,2022-10-27
1055,328,141,36,15804,2022-10-27
1056,328,185,34,14042,2022-10-27
1057,328,194,42,12684,2022-10-27
1058,328,195,36,6192,2022-10-27
1059,329,25,23,7061,2022-10-27
1060,329,141,47,20633,2022-10-27
1061,329,159,44,15796,2022-10-27
1062,329,24,27,3402,2022-10-27
1063,330,160,11,5181,2022-10-27
1064,330,157,16,1616,2022-10-27
1065,331,80,23,5497,2022-10-27
1066,331,126,45,5715,2022-10-27
1067,331,118,10,2740,2022-10-27
1068,331,62,26,6058,2022-10-27
1069,331,98,42,4368,2022-10-27
1070,332,40,11,3036,2022-10-27
1071,332,74,49,16366,2022-10-27
1072,332,2,31,8401,2022-10-27
1073,332,179,42,11508,2022-10-27
1074,332,62,49,11417,2022-10-27
1075,333,81,21,3444,2022-10-27
1076,334,37,44,7392,2022-10-27
1077,334,25,48,14736,2022-10-27
1078,334,133,37,5957,2022-10-27
1079,335,35,41,10619,2022-10-27
1080,335,178,11,4224,2022-10-27
1081,335,182,20,6400,2022-10-27
1082,336,129,41,9676,2022-10-27
1083,336,217,46,20378,2022-10-27
1084,336,112,27,10881,2022-10-27
1085,336,110,32,10816,2022-10-27
1086,337,197,30,5520,2022-10-27
1087,337,196,26,8528,2022-10-27
1088,337,154,20,9240,2022-10-27
1089,337,9,33,15576,2022-10-27
1090,337,199,25,11875,2022-10-27
1091,337,125,14,2240,2022-10-27
1092,338,88,25,3050,2022-10-27
1093,338,103,34,14518,2022-10-27
1094,338,25,47,14429,2022-10-27
1095,338,83,13,4940,2022-10-27
1096,339,24,18,2268,2022-10-27
1097,339,28,17,6715,2022-10-27
1098,340,4,27,10260,2022-10-27
1099,340,70,16,3040,2022-10-27
1100,340,34,28,7280,2022-10-27
1101,340,210,47,13771,2022-10-27
1102,341,165,28,11564,2022-10-27
1103,342,51,39,9204,2022-10-27
1104,342,44,39,16185,2022-10-27
1105,342,88,34,4148,2022-10-27
1106,343,205,27,4374,2022-10-27
1107,343,90,44,4444,2022-10-27
1108,343,56,44,7348,2022-10-27
1109,344,206,23,5175,2022-10-27
1110,344,72,13,6240,2022-10-27
1111,344,152,45,16830,2022-10-27
1112,344,3,33,11055,2022-10-27
1113,345,110,31,10478,2022-10-27
1114,345,30,41,16482,2022-10-27
1115,345,183,43,17931,2022-10-27
1116,345,47,14,3640,2022-10-27
1117,346,109,43,13932,2022-10-27
1118,347,84,31,11842,2022-10-27
1119,347,91,47,11797,2022-10-27
1120,347,115,36,14940,2022-10-27
1121,348,33,47,21573,2022-10-27
1122,348,45,35,5880,2022-10-27
1123,348,159,43,15437,2022-10-27
1124,349,179,22,6028,2022-10-27
1125,349,104,41,19680,2022-10-27
1126,349,162,26,6292,2022-10-27
1127,350,83,17,6460,2022-10-27
1128,351,106,35,13545,2022-10-27
1129,351,35,40,10360,2022-10-27
1130,351,61,28,8680,2022-10-27
1131,352,154,14,6468,2022-10-27
1132,352,3,25,8375,2022-10-27
1133,352,128,38,8930,2022-10-27
1134,353,128,43,10105,2022-10-27
1135,353,77,31,8928,2022-10-27
1136,353,84,28,10696,2022-10-27
1137,354,193,12,4848,2022-10-27
1138,354,135,31,4867,2022-10-27
1139,354,196,12,3936,2022-10-27
1140,354,97,36,13860,2022-10-27
1141,355,10,40,12840,2022-10-27
1142,355,94,47,16920,2022-10-27
1143,355,148,47,15745,2022-10-27
1144,355,153,42,8862,2022-10-27
1145,356,11,47,8836,2022-10-27
1146,356,70,49,9310,2022-10-27
1147,356,31,48,21456,2022-10-27
1148,356,96,44,16984,2022-10-27
1149,356,180,29,8468,2022-10-27
1150,357,127,31,6541,2022-10-27
1151,357,8,21,8442,2022-10-27
1152,358,73,25,6150,2022-10-27
1153,358,192,42,7644,2022-10-27
1154,358,61,48,14880,2022-10-27
1155,358,99,24,11064,2022-10-27
1156,359,13,28,4788,2022-10-27
1157,359,204,17,6596,2022-10-27
1158,359,16,35,11235,2022-10-27
1159,359,137,48,17184,2022-10-27
1160,360,102,26,7956,2022-10-27
1161,360,22,18,6444,2022-10-27
1162,361,126,12,1524,2022-10-27
1163,361,74,14,4676,2022-10-27
1164,361,111,36,5436,2022-10-27
1165,361,111,37,5587,2022-10-27
1166,362,146,25,8975,2022-10-27
1167,362,194,42,12684,2022-10-27
1168,362,116,28,11032,2022-10-27
1169,363,47,11,2860,2022-10-27
1170,364,153,40,8440,2022-10-27
1171,364,151,10,3320,2022-10-27
1172,364,161,26,11128,2022-10-27
1173,365,172,17,7956,2022-10-27
1174,366,157,38,3838,2022-10-27
1175,366,184,21,6531,2022-10-27
1176,366,49,11,1287,2022-10-27
1177,366,25,26,7982,2022-10-27
1178,366,34,47,12220,2022-10-27
1179,367,34,38,9880,2022-10-27
1180,367,118,37,10138,2022-10-27
1181,367,207,23,5267,2022-10-27
1182,368,207,16,3664,2022-10-27
1183,368,107,47,11233,2022-10-27
1184,369,40,33,9108,2022-10-27
1185,369,173,48,19440,2022-10-27
1186,369,47,31,8060,2022-10-27
1187,369,34,23,5980,2022-10-27
1188,370,219,35,5355,2022-10-27
1189,370,100,28,10108,2022-10-27
1190,370,37,14,2352,2022-10-27
1191,371,127,48,10128,2022-10-27
1192,371,152,43,16082,2022-10-27
1193,372,18,47,9165,2022-10-27
1194,372,209,16,5152,2022-10-27
1195,373,7,42,12306,2022-10-27
1196,373,96,25,9650,2022-10-27
1197,373,198,26,2912,2022-10-27
1198,373,177,42,20748,2022-10-27
1199,373,216,11,2596,2022-10-27
1200,374,92,17,2091,2022-10-27
1201,374,200,21,3717,2022-10-27
1202,374,86,19,6422,2022-10-27
1203,375,196,47,15416,2022-10-27
1204,375,161,13,5564,2022-10-27
1205,375,81,43,7052,2022-10-27
1206,375,81,48,7872,2022-10-27
1207,375,193,36,14544,2022-10-27
1208,375,162,44,10648,2022-10-27
1209,376,50,12,1596,2022-10-27
1210,376,73,48,11808,2022-10-27
1211,377,143,14,2296,2022-10-27
1212,378,10,39,12519,2022-10-27
1213,378,161,46,19688,2022-10-27
1214,379,29,41,10947,2022-10-27
1215,379,155,19,2356,2022-10-27
1216,379,17,12,3276,2022-10-27
1217,380,174,32,10048,2022-10-27
1218,381,43,37,16576,2022-10-27
1219,381,162,43,10406,2022-10-27
1220,381,68,22,4862,2022-10-27
1221,382,37,44,7392,2022-10-27
1222,382,78,47,15510,2022-10-27
1223,383,4,27,10260,2022-10-27
1224,383,199,21,9975,2022-10-27
1225,384,129,46,10856,2022-10-27
1226,384,119,19,9329,2022-10-27
1227,384,74,12,4008,2022-10-27
1228,384,181,20,8100,2022-10-27
1229,385,81,25,4100,2022-10-27
1230,385,212,20,7880,2022-10-27
1231,385,58,27,12528,2022-10-27
1232,385,180,47,13724,2022-10-27
1233,386,61,34,10540,2022-10-27
1234,386,113,29,7221,2022-10-27
1235,386,73,20,4920,2022-10-27
1236,386,132,39,15600,2022-10-27
1237,386,6,13,3354,2022-10-27
1238,386,72,33,15840,2022-10-27
1239,387,210,22,6446,2022-10-27
1240,387,47,18,4680,2022-10-27
1241,387,26,32,6560,2022-10-27
1242,388,163,27,10503,2022-10-27
1243,388,138,49,9016,2022-10-27
1244,388,119,29,14239,2022-10-27
1245,389,108,19,7106,2022-10-27
1246,390,138,47,8648,2022-10-27
1247,390,186,27,4941,2022-10-27
1248,390,25,20,6140,2022-10-27
1249,390,53,28,9156,2022-10-27
1250,390,28,23,9085,2022-10-27
1251,391,57,39,17043,2022-10-27
1252,391,125,13,2080,2022-10-27
1253,391,53,13,4251,2022-10-27
1254,392,175,36,12276,2022-10-27
1255,392,131,31,11098,2022-10-27
1256,393,196,22,7216,2022-10-27
1257,393,66,32,12448,2022-10-27
1258,393,42,34,14654,2022-10-27
1259,393,133,30,4830,2022-10-27
1260,394,7,25,7325,2022-10-27
1261,394,123,33,15213,2022-10-27
1262,394,119,46,22586,2022-10-27
1263,394,77,42,12096,2022-10-27
1264,394,142,19,6574,2022-10-27
1265,394,136,14,3500,2022-10-27
1266,395,80,20,4780,2022-10-27
1267,395,128,19,4465,2022-10-27
1268,396,76,33,12078,2022-10-27
1269,396,5,16,4864,2022-10-27
1270,397,174,11,3454,2022-10-27
1271,398,106,20,7740,2022-10-27
1272,398,107,39,9321,2022-10-27
1273,399,9,26,12272,2022-10-27
1274,399,200,46,8142,2022-10-27
1275,399,138,47,8648,2022-10-27
1276,399,60,14,2310,2022-10-27
1277,399,155,14,1736,2022-10-27
1278,400,96,35,13510,2022-10-27
1279,400,28,37,14615,2022-10-27
1280,400,105,33,13959,2022-10-27
1281,401,47,29,7540,2022-10-27
1282,401,37,48,8064,2022-10-27
1283,401,120,33,15873,2022-10-27
1284,401,154,17,7854,2022-10-27
1285,402,190,14,5054,2022-10-27
1286,402,172,25,11700,2022-10-27
1287,402,186,39,7137,2022-10-27
1288,402,106,42,16254,2022-10-27
1289,403,213,16,7136,2022-10-27
1290,403,135,46,7222,2022-10-27
1291,403,25,30,9210,2022-10-27
1292,403,183,21,8757,2022-10-27
1293,403,95,14,2072,2022-10-27
1294,403,33,10,4590,2022-10-27
1295,404,104,32,15360,2022-10-27
1296,404,99,39,17979,2022-10-27
1297,405,220,45,17190,2022-10-27
1298,405,21,37,7141,2022-10-27
1299,406,119,18,8838,2022-10-27
1300,406,115,13,5395,2022-10-27
1301,406,2,43,11653,2022-10-27
1302,407,191,15,5235,2022-10-27
1303,408,11,39,7332,2022-10-27
1304,408,68,14,3094,2022-10-27
1305,408,33,39,17901,2022-10-27
1306,408,26,10,2050,2022-10-27
1307,409,39,16,5920,2022-10-27
1308,409,130,44,10516,2022-10-27
1309,409,70,47,8930,2022-10-27
1310,410,182,24,7680,2022-10-27
1311,410,107,20,4780,2022-10-27
1312,410,13,46,7866,2022-10-27
1313,411,5,28,8512,2022-10-27
1314,411,16,27,8667,2022-10-27
1315,411,56,40,6680,2022-10-27
1316,411,127,29,6119,2022-10-27
1317,412,35,12,3108,2022-10-27
1318,412,98,16,1664,2022-10-27
1319,413,120,13,6253,2022-10-27
1320,413,92,16,1968,2022-10-27
1321,413,182,15,4800,2022-10-27
1322,413,213,42,18732,2022-10-27
1323,414,200,14,2478,2022-10-27
1324,414,117,25,4225,2022-10-27
1325,415,195,43,7396,2022-10-27
1326,416,129,18,4248,2022-10-27
1327,416,177,31,15314,2022-10-27
1328,416,183,35,14595,2022-10-27
1329,416,3,45,15075,2022-10-27
1330,416,16,47,15087,2022-10-27
1331,417,66,38,14782,2022-10-27
1332,417,157,39,3939,2022-10-27
1333,418,91,13,3263,2022-10-27
1334,419,48,49,20727,2022-10-27
1335,419,202,34,12410,2022-10-27
1336,419,217,36,15948,2022-10-27
1337,420,104,10,4800,2022-10-27
1338,420,55,15,7095,2022-10-27
1339,420,19,12,1716,2022-10-27
1340,420,37,38,6384,2022-10-27
1341,421,100,12,4332,2022-10-27
1342,421,79,19,7809,2022-10-27
1343,421,47,14,3640,2022-10-27
1344,422,35,28,7252,2022-10-27
1345,423,22,32,11456,2022-10-27
1346,423,194,20,6040,2022-10-27
1347,424,35,34,8806,2022-10-27
1348,424,1,35,10395,2022-10-27
1349,424,59,22,9372,2022-10-27
1350,424,124,39,11427,2022-10-27
1351,425,118,15,4110,2022-10-27
1352,425,139,12,3660,2022-10-27
1353,426,122,46,8832,2022-10-27
1354,426,192,48,8736,2022-10-27
1355,426,194,39,11778,2022-10-27
1356,427,107,22,5258,2022-10-27
1357,427,146,39,14001,2022-10-27
1358,427,157,16,1616,2022-10-27
1359,427,181,12,4860,2022-10-27
1360,427,136,32,8000,2022-10-27
1361,428,95,40,5920,2022-10-27
1362,428,161,40,17120,2022-10-27
1363,428,159,43,15437,2022-10-27
1364,429,63,49,16415,2022-10-27
1365,429,161,34,14552,2022-10-27
1366,430,52,23,9683,2022-10-27
1367,431,204,33,12804,2022-10-27
1368,431,23,17,7021,2022-10-27
1369,431,137,12,4296,2022-10-27
1370,432,82,47,21009,2022-10-27
1371,432,213,11,4906,2022-10-27
1372,432,144,49,15631,2022-10-27
1373,432,177,43,21242,2022-10-27
1374,432,24,13,1638,2022-10-27
1375,432,47,39,10140,2022-10-27
1376,432,39,49,18130,2022-10-27
1377,433,134,26,12532,2022-10-27
1378,433,90,17,1717,2022-10-27
1379,433,151,26,8632,2022-10-27
1380,433,167,30,9510,2022-10-27
1381,433,60,28,4620,2022-10-27
1382,433,26,49,10045,2022-10-27
1383,433,78,26,8580,2022-10-27
1384,434,76,19,6954,2022-10-27
1385,434,111,16,2416,2022-10-27
1386,434,158,22,6512,2022-10-27
1387,435,102,10,3060,2022-10-27
1388,435,61,33,10230,2022-10-27
1389,435,25,35,10745,2022-10-27
1390,436,18,35,6825,2022-10-27
1391,436,79,32,13152,2022-10-27
1392,437,46,24,5496,2022-10-27
1393,437,214,28,6384,2022-10-27
1394,437,206,47,10575,2022-10-27
1395,437,167,13,4121,2022-10-27
1396,437,211,41,9881,2022-10-27
1397,438,112,26,10478,2022-10-27
1398,438,219,41,6273,2022-10-27
1399,438,131,11,3938,2022-10-27
1400,438,105,14,5922,2022-10-27
1401,438,20,42,13188,2022-10-27
1402,438,32,48,17376,2022-10-27
1403,439,91,28,7028,2022-10-27
1404,439,106,43,16641,2022-10-27
1405,439,48,29,12267,2022-10-27
1406,439,110,20,6760,2022-10-27
1407,439,217,13,5759,2022-10-27
1408,439,177,31,15314,2022-10-27
1409,440,201,19,5301,2022-10-27
1410,440,135,31,4867,2022-10-27
1411,441,56,37,6179,2022-10-27
1412,441,157,29,2929,2022-10-27
1413,441,132,25,10000,2022-10-27
1414,441,185,39,16107,2022-10-27
1415,441,28,18,7110,2022-10-27
1416,441,89,12,1968,2022-10-27
1417,442,78,23,7590,2022-10-27
1418,442,219,34,5202,2022-10-27
1419,442,126,17,2159,2022-10-27
1420,442,84,13,4966,2022-10-27
1421,443,134,36,17352,2022-10-27
1422,444,213,19,8474,2022-10-27
1423,444,168,26,4186,2022-10-27
1424,445,217,21,9303,2022-10-27
1425,445,9,18,8496,2022-10-27
1426,445,101,15,1800,2022-10-27
1427,445,131,24,8592,2022-10-27
1428,446,95,22,3256,2022-10-27
1429,446,21,34,6562,2022-10-27
1430,446,112,33,13299,2022-10-27
1431,446,135,48,7536,2022-10-27
1432,447,171,20,2080,2022-10-27
1433,448,75,19,8702,2022-10-27
1434,448,113,16,3984,2022-10-27
1435,448,79,22,9042,2022-10-27
1436,448,117,28,4732,2022-10-27
1437,449,168,31,4991,2022-10-27
1438,449,45,33,5544,2022-10-27
1439,449,71,45,14535,2022-10-27
1440,449,189,34,8024,2022-10-27
1441,450,37,17,2856,2022-10-27
1442,450,93,31,10261,2022-10-27
1443,450,27,33,3894,2022-10-27
1444,450,169,47,20539,2022-10-27
1445,451,133,33,5313,2022-10-27
1446,451,215,12,1332,2022-10-27
1447,451,43,24,10752,2022-10-27
1448,451,51,47,11092,2022-10-27
1449,451,211,15,3615,2022-10-27
1450,451,84,44,16808,2022-10-27
1451,452,11,43,8084,2022-10-27
1452,452,187,27,5535,2022-10-27
1453,452,40,35,9660,2022-10-27
1454,452,158,24,7104,2022-10-27
1455,453,96,45,17370,2022-10-27
1456,453,159,48,17232,2022-10-27
1457,453,56,41,6847,2022-10-27
1458,453,70,16,3040,2022-10-27
1459,453,77,26,7488,2022-10-27
1460,453,165,33,13629,2022-10-27
1461,454,107,39,9321,2022-10-27
1462,454,95,30,4440,2022-10-27
1463,455,105,41,17343,2022-10-27
1464,455,28,20,7900,2022-10-27
1465,455,193,41,16564,2022-10-27
1466,455,182,35,11200,2022-10-27
1467,456,102,22,6732,2022-10-27
1468,457,48,43,18189,2022-10-27
1469,457,164,40,7960,2022-10-27
1470,457,14,44,6028,2022-10-27
1471,457,146,18,6462,2022-10-27
1472,457,158,41,12136,2022-10-27
1473,457,214,48,10944,2022-10-27
1474,458,162,25,6050,2022-10-27
1475,458,68,23,5083,2022-10-27
1476,458,172,12,5616,2022-10-27
1477,458,58,29,13456,2022-10-27
1478,459,88,10,1220,2022-10-27
1479,459,89,35,5740,2022-10-27
1480,459,25,28,8596,2022-10-27
1481,459,89,42,6888,2022-10-27
1482,460,220,31,11842,2022-10-27
1483,460,131,10,3580,2022-10-27
1484,461,98,22,2288,2022-10-27
1485,461,13,43,7353,2022-10-27
1486,461,168,48,7728,2022-10-27
1487,461,201,19,5301,2022-10-27
1488,462,100,12,4332,2022-10-27
1489,462,186,21,3843,2022-10-27
1490,463,33,37,16983,2022-10-27
1491,463,192,38,6916,2022-10-27
1492,464,185,26,10738,2022-10-27
1493,464,18,49,9555,2022-10-27
1494,464,46,39,8931,2022-10-27
1495,464,132,34,13600,2022-10-27
1496,464,132,46,18400,2022-10-27
1497,465,186,42,7686,2022-10-27
1498,465,28,29,11455,2022-10-27
1499,465,165,35,14455,2022-10-27
1500,466,142,37,12802,2022-10-27
1501,466,10,26,8346,2022-10-27
1502,466,99,22,10142,2022-10-27
1503,466,174,29,9106,2022-10-27
1504,467,100,13,4693,2022-10-27
1505,467,40,31,8556,2022-10-27
1506,467,47,11,2860,2022-10-27
1507,468,126,37,4699,2022-10-27
1508,469,5,13,3952,2022-10-27
1509,469,126,23,2921,2022-10-27
1510,469,212,49,19306,2022-10-27
1511,470,13,41,7011,2022-10-27
1512,470,130,47,11233,2022-10-27
1513,470,25,20,6140,2022-10-27
1514,470,68,48,10608,2022-10-27
1515,471,105,49,20727,2022-10-27
1516,471,42,39,16809,2022-10-27
1517,472,106,13,5031,2022-10-27
1518,472,78,21,6930,2022-10-27
1519,472,121,44,15752,2022-10-27
1520,472,50,10,1330,2022-10-27
1521,473,138,24,4416,2022-10-27
1522,473,41,13,3094,2022-10-27
1523,473,130,15,3585,2022-10-27
1524,473,88,19,2318,2022-10-27
1525,473,58,49,22736,2022-10-27
1526,474,195,32,5504,2022-10-27
1527,474,46,44,10076,2022-10-27
